GID,GO,EVIDENCE
SEN_RS16210,GO:0003723,IEA
SEN_RS16210,GO:0019843,IEA
SEN_RS17525,GO:0005829,IEA
SEN_RS17525,GO:0008080,IEA
SEN_RS17525,GO:0016740,IEA
SEN_RS11830,GO:0005829,IEA
SEN_RS21660,GO:0006412,IEA
SEN_RS21660,GO:0005829,IEA
SEN_RS21660,GO:0005840,IEA
SEN_RS21660,GO:0003735,IEA
SEN_RS21660,GO:0003723,IEA
SEN_RS21660,GO:0019843,IEA
SEN_RS04845,GO:0005886,IEA
SEN_RS18945,GO:0055085,IEA
SEN_RS18945,GO:0005886,IEA
SEN_RS18945,GO:0016020,IEA
SEN_RS18945,GO:0022857,IEA
SEN_RS18945,GO:0005215,IEA
SEN_RS16440,GO:0007165,IEA
SEN_RS16440,GO:0006355,IEA
SEN_RS16440,GO:0000160,IEA
SEN_RS16440,GO:0016310,IEA
SEN_RS16440,GO:0018106,IEA
SEN_RS16440,GO:0016020,IEA
SEN_RS16440,GO:0005886,IEA
SEN_RS16440,GO:0016772,IEA
SEN_RS16440,GO:0016301,IEA
SEN_RS16440,GO:0016740,IEA
SEN_RS16440,GO:0000166,IEA
SEN_RS16440,GO:0004673,IEA
SEN_RS16440,GO:0000155,IEA
SEN_RS16440,GO:0005524,IEA
SEN_RS16855,GO:0006813,IEA
SEN_RS16855,GO:0071805,IEA
SEN_RS16855,GO:0098655,IEA
SEN_RS16855,GO:0016020,IEA
SEN_RS16855,GO:0005886,IEA
SEN_RS16855,GO:0008324,IEA
SEN_RS16855,GO:0015079,IEA
SEN_RS16855,GO:0005215,IEA
SEN_RS19640,GO:0004062,IEA
SEN_RS19640,GO:0016740,IEA
SEN_RS05135,GO:0005975,IEA
SEN_RS05135,GO:0042597,IEA
SEN_RS05135,GO:0016853,IEA
SEN_RS05135,GO:0016857,IEA
SEN_RS17740,GO:0005886,IEA
SEN_RS17740,GO:0005215,IEA
SEN_RS10925,GO:0005829,IEA
SEN_RS03085,GO:0036211,IEA
SEN_RS03085,GO:0009249,IEA
SEN_RS03085,GO:0005829,IEA
SEN_RS03085,GO:0005737,IEA
SEN_RS03085,GO:0016740,IEA
SEN_RS03085,GO:0016874,IEA
SEN_RS03085,GO:0033819,IEA
SEN_RS03085,GO:0016415,IEA
SEN_RS03085,GO:0016746,IEA
SEN_RS17905,GO:0006508,IEA
SEN_RS17905,GO:0035438,IEA
SEN_RS17905,GO:0008233,IEA
SEN_RS20915,GO:0009058,IEA
SEN_RS20915,GO:0006520,IEA
SEN_RS20915,GO:0005829,IEA
SEN_RS20915,GO:0030170,IEA
SEN_RS20915,GO:0003824,IEA
SEN_RS20915,GO:0016740,IEA
SEN_RS20915,GO:0008483,IEA
SEN_RS18490,GO:0006364,IEA
SEN_RS18490,GO:0008033,IEA
SEN_RS18490,GO:0016075,IEA
SEN_RS18490,GO:0090503,IEA
SEN_RS18490,GO:0005829,IEA
SEN_RS18490,GO:0016740,IEA
SEN_RS18490,GO:0016779,IEA
SEN_RS18490,GO:0003723,IEA
SEN_RS18490,GO:0009022,IEA
SEN_RS18490,GO:0000049,IEA
SEN_RS18490,GO:0000175,IEA
SEN_RS00195,GO:0004062,IEA
SEN_RS19125,GO:0006754,IEA
SEN_RS19125,GO:0006811,IEA
SEN_RS19125,GO:0015986,IEA
SEN_RS19125,GO:0016020,IEA
SEN_RS19125,GO:0045263,IEA
SEN_RS19125,GO:0005886,IEA
SEN_RS19125,GO:0015078,IEA
SEN_RS19125,GO:0046933,IEA
SEN_RS04355,GO:0005886,IEA
SEN_RS04355,GO:0000287,IEA
SEN_RS04355,GO:0030976,IEA
SEN_RS04355,GO:0003824,IEA
SEN_RS05330,GO:0009306,IEA
SEN_RS05330,GO:0044780,IEA
SEN_RS05330,GO:0009288,IEA
SEN_RS05330,GO:0009425,IEA
SEN_RS05330,GO:0016020,IEA
SEN_RS05330,GO:0005886,IEA
SEN_RS19350,GO:0009103,IEA
SEN_RS19350,GO:0009246,IEA
SEN_RS19350,GO:0016020,IEA
SEN_RS19350,GO:0005886,IEA
SEN_RS04570,GO:0008652,IEA
SEN_RS04570,GO:0009073,IEA
SEN_RS04570,GO:0009423,IEA
SEN_RS04570,GO:0005829,IEA
SEN_RS04570,GO:0005737,IEA
SEN_RS04570,GO:0003824,IEA
SEN_RS04570,GO:0016765,IEA
SEN_RS04570,GO:0016740,IEA
SEN_RS04570,GO:0003866,IEA
SEN_RS02250,GO:0016311,IEA
SEN_RS02250,GO:0005829,IEA
SEN_RS02250,GO:0016818,IEA
SEN_RS02250,GO:0016787,IEA
SEN_RS02250,GO:0046872,IEA
SEN_RS02250,GO:0016791,IEA
SEN_RS02250,GO:0000287,IEA
SEN_RS14120,GO:0005829,IEA
SEN_RS06525,GO:0033014,IEA
SEN_RS06525,GO:0006779,IEA
SEN_RS06525,GO:0006782,IEA
SEN_RS06525,GO:0005829,IEA
SEN_RS06525,GO:0050661,IEA
SEN_RS06525,GO:0016491,IEA
SEN_RS06525,GO:0008883,IEA
SEN_RS23380,GO:0006310,IEA
SEN_RS23380,GO:0016020,IEA
SEN_RS23380,GO:0000150,IEA
SEN_RS23380,GO:0003677,IEA
SEN_RS10930,GO:0005886,IEA
SEN_RS10930,GO:0016020,IEA
SEN_RS13190,GO:0051409,IEA
SEN_RS13190,GO:0009636,IEA
SEN_RS13190,GO:0015671,IEA
SEN_RS13190,GO:0005829,IEA
SEN_RS13190,GO:0020037,IEA
SEN_RS13190,GO:0071949,IEA
SEN_RS13190,GO:0019825,IEA
SEN_RS13190,GO:0046872,IEA
SEN_RS13190,GO:0016491,IEA
SEN_RS13190,GO:0005344,IEA
SEN_RS13190,GO:0008941,IEA
SEN_RS05575,GO:0005829,IEA
SEN_RS21900,GO:0006207,IEA
SEN_RS21900,GO:0006221,IEA
SEN_RS21900,GO:0009347,IEA
SEN_RS21900,GO:0046872,IEA
SEN_RS11840,GO:0005829,IEA
SEN_RS11840,GO:0016818,IEA
SEN_RS11840,GO:0016787,IEA
SEN_RS11840,GO:0004551,IEA
SEN_RS11840,GO:0004170,IEA
SEN_RS11840,GO:0047840,IEA
SEN_RS11840,GO:0035529,IEA
SEN_RS11840,GO:0036218,IEA
SEN_RS11840,GO:0047429,IEA
SEN_RS11840,GO:0000287,IEA
SEN_RS19930,GO:0006777,IEA
SEN_RS19930,GO:0005829,IEA
SEN_RS19930,GO:0005737,IEA
SEN_RS19930,GO:0016783,IEA
SEN_RS19930,GO:0003824,IEA
SEN_RS19930,GO:0097163,IEA
SEN_RS08085,GO:0031460,IEA
SEN_RS08085,GO:0005886,IEA
SEN_RS08085,GO:0016020,IEA
SEN_RS08085,GO:0016887,IEA
SEN_RS08085,GO:0005524,IEA
SEN_RS08085,GO:0000166,IEA
SEN_RS08085,GO:0005215,IEA
SEN_RS15545,GO:0016485,IEA
SEN_RS15545,GO:0043085,IEA
SEN_RS15545,GO:0005829,IEA
SEN_RS15545,GO:0008233,IEA
SEN_RS15545,GO:0008047,IEA
SEN_RS15545,GO:0046872,IEA
SEN_RS12740,GO:0005829,IEA
SEN_RS12740,GO:0016407,IEA
SEN_RS12740,GO:0016746,IEA
SEN_RS12740,GO:0016740,IEA
SEN_RS05715,GO:0005829,IEA
SEN_RS16540,GO:0005886,IEA
SEN_RS20070,GO:0008272,IEA
SEN_RS20070,GO:1902358,IEA
SEN_RS20070,GO:0030288,IEA
SEN_RS20070,GO:0042597,IEA
SEN_RS20070,GO:0015419,IEA
SEN_RS20070,GO:1901681,IEA
SEN_RS20070,GO:0005215,IEA
SEN_RS13040,GO:0006165,IEA
SEN_RS13040,GO:0009117,IEA
SEN_RS13040,GO:0016310,IEA
SEN_RS13040,GO:0006241,IEA
SEN_RS13040,GO:0006228,IEA
SEN_RS13040,GO:0006183,IEA
SEN_RS13040,GO:0005829,IEA
SEN_RS13040,GO:0005737,IEA
SEN_RS13040,GO:0016740,IEA
SEN_RS13040,GO:0016301,IEA
SEN_RS13040,GO:0046872,IEA
SEN_RS13040,GO:0000166,IEA
SEN_RS13040,GO:0005524,IEA
SEN_RS13040,GO:0004550,IEA
SEN_RS09975,GO:0005829,IEA
SEN_RS18625,GO:0015693,IEA
SEN_RS18625,GO:1903830,IEA
SEN_RS18625,GO:0005886,IEA
SEN_RS18625,GO:0016020,IEA
SEN_RS18625,GO:0016787,IEA
SEN_RS18625,GO:0046872,IEA
SEN_RS18625,GO:0005524,IEA
SEN_RS18625,GO:0000166,IEA
SEN_RS18625,GO:0015444,IEA
SEN_RS10935,GO:0005886,IEA
SEN_RS10935,GO:0016020,IEA
SEN_RS10935,GO:0016740,IEA
SEN_RS14865,GO:0006355,IEA
SEN_RS14865,GO:0003677,IEA
SEN_RS21425,GO:0055085,IEA
SEN_RS21425,GO:0006811,IEA
SEN_RS21425,GO:0005886,IEA
SEN_RS21425,GO:0016020,IEA
SEN_RS21425,GO:0005215,IEA
SEN_RS00790,GO:0006096,IEA
SEN_RS00790,GO:0005829,IEA
SEN_RS00790,GO:0003824,IEA
SEN_RS00790,GO:0046872,IEA
SEN_RS00790,GO:0016491,IEA
SEN_RS00790,GO:0004739,IEA
SEN_RS07375,GO:0005576,IEA
SEN_RS07375,GO:0016788,IEA
SEN_RS03660,GO:0009058,IEA
SEN_RS03660,GO:0008652,IEA
SEN_RS03660,GO:0009073,IEA
SEN_RS03660,GO:0009423,IEA
SEN_RS03660,GO:0005829,IEA
SEN_RS03660,GO:0003824,IEA
SEN_RS03660,GO:0016740,IEA
SEN_RS03660,GO:0003849,IEA
SEN_RS01335,GO:0032259,IEA
SEN_RS01335,GO:0005829,IEA
SEN_RS01335,GO:0016740,IEA
SEN_RS01335,GO:0008168,IEA
SEN_RS18105,GO:0009246,IEA
SEN_RS18105,GO:0016020,IEA
SEN_RS18105,GO:0005886,IEA
SEN_RS18105,GO:0016747,IEA
SEN_RS18105,GO:0016413,IEA
SEN_RS18105,GO:0016740,IEA
SEN_RS18105,GO:0016746,IEA
SEN_RS18105,GO:0016407,IEA
SEN_RS12745,GO:0009236,IEA
SEN_RS12745,GO:0006580,IEA
SEN_RS12745,GO:0005829,IEA
SEN_RS12745,GO:0016740,IEA
SEN_RS12745,GO:0000166,IEA
SEN_RS12745,GO:0005524,IEA
SEN_RS12745,GO:0008817,IEA
SEN_RS06805,GO:0001522,IEA
SEN_RS06805,GO:0009451,IEA
SEN_RS06805,GO:0006364,IEA
SEN_RS06805,GO:0005829,IEA
SEN_RS06805,GO:0009982,IEA
SEN_RS06805,GO:0016866,IEA
SEN_RS06805,GO:0016853,IEA
SEN_RS06805,GO:0003723,IEA
SEN_RS15940,GO:0016491,IEA
SEN_RS09015,GO:0006527,IEA
SEN_RS09015,GO:0006525,IEA
SEN_RS09015,GO:0019544,IEA
SEN_RS09015,GO:0019545,IEA
SEN_RS09015,GO:0005829,IEA
SEN_RS09015,GO:0016620,IEA
SEN_RS09015,GO:0043824,IEA
SEN_RS09015,GO:0016491,IEA
SEN_RS22275,GO:0006306,IEA
SEN_RS22275,GO:0032259,IEA
SEN_RS22275,GO:0009307,IEA
SEN_RS22275,GO:0032775,IEA
SEN_RS22275,GO:0003676,IEA
SEN_RS22275,GO:0003677,IEA
SEN_RS22275,GO:0008170,IEA
SEN_RS22275,GO:0016740,IEA
SEN_RS22275,GO:0008168,IEA
SEN_RS22275,GO:0009007,IEA
SEN_RS18710,GO:0055085,IEA
SEN_RS18710,GO:0005886,IEA
SEN_RS18710,GO:0016020,IEA
SEN_RS18710,GO:0022857,IEA
SEN_RS18710,GO:0005215,IEA
SEN_RS14130,GO:0009306,IEA
SEN_RS14130,GO:0015031,IEA
SEN_RS14130,GO:0009279,IEA
SEN_RS14130,GO:0016020,IEA
SEN_RS15330,GO:0006779,IEA
SEN_RS15330,GO:0005829,IEA
SEN_RS15330,GO:0005737,IEA
SEN_RS15330,GO:0004109,IEA
SEN_RS15330,GO:0003824,IEA
SEN_RS15330,GO:0051536,IEA
SEN_RS15330,GO:0046872,IEA
SEN_RS15330,GO:0051539,IEA
SEN_RS20215,GO:0051301,IEA
SEN_RS20215,GO:0000917,IEA
SEN_RS20215,GO:0007049,IEA
SEN_RS20215,GO:0043093,IEA
SEN_RS20215,GO:0090529,IEA
SEN_RS20215,GO:0016020,IEA
SEN_RS20215,GO:0005886,IEA
SEN_RS20215,GO:0032153,IEA
SEN_RS20215,GO:0042834,IEA
SEN_RS10940,GO:0005975,IEA
SEN_RS10940,GO:0071704,IEA
SEN_RS10940,GO:0005829,IEA
SEN_RS10940,GO:0000287,IEA
SEN_RS10940,GO:0016868,IEA
SEN_RS10940,GO:0046872,IEA
SEN_RS10940,GO:0016853,IEA
SEN_RS10940,GO:0004615,IEA
SEN_RS16215,GO:0001522,IEA
SEN_RS16215,GO:0006396,IEA
SEN_RS16215,GO:0009451,IEA
SEN_RS16215,GO:0008033,IEA
SEN_RS16215,GO:0031119,IEA
SEN_RS16215,GO:0005829,IEA
SEN_RS16215,GO:0003723,IEA
SEN_RS16215,GO:0016853,IEA
SEN_RS16215,GO:0106029,IEA
SEN_RS16215,GO:0009982,IEA
SEN_RS11845,GO:0016311,IEA
SEN_RS11845,GO:0008653,IEA
SEN_RS11845,GO:0042597,IEA
SEN_RS11845,GO:0016787,IEA
SEN_RS11845,GO:0016791,IEA
SEN_RS20455,GO:0036211,IEA
SEN_RS20455,GO:0006355,IEA
SEN_RS20455,GO:0005829,IEA
SEN_RS20455,GO:0016874,IEA
SEN_RS20455,GO:0000166,IEA
SEN_RS20455,GO:0004077,IEA
SEN_RS20455,GO:0005524,IEA
SEN_RS20455,GO:0003677,IEA
SEN_RS16940,GO:0006412,IEA
SEN_RS16940,GO:0005829,IEA
SEN_RS16940,GO:0005840,IEA
SEN_RS16940,GO:0003735,IEA
SEN_RS16940,GO:0003723,IEA
SEN_RS16940,GO:0019843,IEA
SEN_RS18325,GO:0051262,IEA
SEN_RS18325,GO:0006457,IEA
SEN_RS18325,GO:0015031,IEA
SEN_RS18325,GO:0005829,IEA
SEN_RS18325,GO:0005737,IEA
SEN_RS18325,GO:0051082,IEA
SEN_RS18325,GO:0005215,IEA
SEN_RS16445,GO:0005829,IEA
SEN_RS16445,GO:0003824,IEA
SEN_RS16445,GO:0046872,IEA
SEN_RS16445,GO:0051539,IEA
SEN_RS16445,GO:0051536,IEA
SEN_RS12750,GO:0005829,IEA
SEN_RS19645,GO:0006629,IEA
SEN_RS19645,GO:0006631,IEA
SEN_RS19645,GO:0016042,IEA
SEN_RS19645,GO:0006635,IEA
SEN_RS19645,GO:0005829,IEA
SEN_RS19645,GO:0005737,IEA
SEN_RS19645,GO:0016747,IEA
SEN_RS19645,GO:0016740,IEA
SEN_RS19645,GO:0016746,IEA
SEN_RS19645,GO:0003988,IEA
SEN_RS06020,GO:0016020,IEA
SEN_RS00185,GO:0005829,IEA
SEN_RS00185,GO:0003824,IEA
SEN_RS00185,GO:0016491,IEA
SEN_RS00185,GO:0046872,IEA
SEN_RS00185,GO:0051536,IEA
SEN_RS09985,GO:0009279,IEA
SEN_RS17025,GO:0006826,IEA
SEN_RS17025,GO:0006879,IEA
SEN_RS17025,GO:0005829,IEA
SEN_RS17025,GO:0008199,IEA
SEN_RS17025,GO:0046872,IEA
SEN_RS17025,GO:0004322,IEA
SEN_RS17745,GO:0016020,IEA
SEN_RS17745,GO:0005886,IEA
SEN_RS02810,GO:0003677,IEA
SEN_RS04140,GO:0022900,IEA
SEN_RS04140,GO:0050660,IEA
SEN_RS04140,GO:0009055,IEA
SEN_RS00320,GO:0051191,IEA
SEN_RS00320,GO:0005829,IEA
SEN_RS00320,GO:0050519,IEA
SEN_RS17910,GO:0016020,IEA
SEN_RS21695,GO:0030091,IEA
SEN_RS21695,GO:0051409,IEA
SEN_RS21695,GO:0006979,IEA
SEN_RS21695,GO:0005829,IEA
SEN_RS21695,GO:0005737,IEA
SEN_RS21695,GO:0046872,IEA
SEN_RS01340,GO:0000270,IEA
SEN_RS01340,GO:0071555,IEA
SEN_RS01340,GO:0008152,IEA
SEN_RS01340,GO:0016020,IEA
SEN_RS01340,GO:0008933,IEA
SEN_RS01340,GO:0016829,IEA
SEN_RS01340,GO:0016787,IEA
SEN_RS01340,GO:0016798,IEA
SEN_RS02555,GO:0046487,IEA
SEN_RS02555,GO:0005829,IEA
SEN_RS02555,GO:0050661,IEA
SEN_RS02555,GO:0051287,IEA
SEN_RS02555,GO:0016491,IEA
SEN_RS02555,GO:0008679,IEA
SEN_RS19820,GO:0006814,IEA
SEN_RS19820,GO:0008643,IEA
SEN_RS19820,GO:0055085,IEA
SEN_RS19820,GO:0005886,IEA
SEN_RS19820,GO:0016020,IEA
SEN_RS19820,GO:0022857,IEA
SEN_RS19820,GO:0015293,IEA
SEN_RS19820,GO:0005215,IEA
SEN_RS12755,GO:0006576,IEA
SEN_RS12755,GO:0000166,IEA
SEN_RS12755,GO:0005524,IEA
SEN_RS04360,GO:0005829,IEA
SEN_RS05335,GO:0015031,IEA
SEN_RS05335,GO:0044781,IEA
SEN_RS05335,GO:0009306,IEA
SEN_RS05335,GO:0009288,IEA
SEN_RS05335,GO:0016020,IEA
SEN_RS05335,GO:0009425,IEA
SEN_RS05335,GO:0005886,IEA
SEN_RS09020,GO:0006527,IEA
SEN_RS09020,GO:0006525,IEA
SEN_RS09020,GO:0019544,IEA
SEN_RS09020,GO:0019545,IEA
SEN_RS09020,GO:0005829,IEA
SEN_RS09020,GO:0016746,IEA
SEN_RS09020,GO:0016740,IEA
SEN_RS09020,GO:0008791,IEA
SEN_RS21780,GO:0009058,IEA
SEN_RS21780,GO:0009252,IEA
SEN_RS21780,GO:0071555,IEA
SEN_RS21780,GO:0008360,IEA
SEN_RS21780,GO:0051301,IEA
SEN_RS21780,GO:0007049,IEA
SEN_RS21780,GO:0009254,IEA
SEN_RS21780,GO:0005829,IEA
SEN_RS21780,GO:0016874,IEA
SEN_RS21780,GO:0000166,IEA
SEN_RS21780,GO:0005524,IEA
SEN_RS21780,GO:0016881,IEA
SEN_RS02305,GO:0006412,IEA
SEN_RS02305,GO:0005829,IEA
SEN_RS02305,GO:0005840,IEA
SEN_RS02305,GO:0003735,IEA
SEN_RS04575,GO:0006508,IEA
SEN_RS04575,GO:0005576,IEA
SEN_RS04575,GO:0004222,IEA
SEN_RS04575,GO:0016787,IEA
SEN_RS04575,GO:0008233,IEA
SEN_RS04575,GO:0046872,IEA
SEN_RS04575,GO:0008237,IEA
SEN_RS17285,GO:0005829,IEA
SEN_RS17285,GO:0016787,IEA
SEN_RS17285,GO:0046872,IEA
SEN_RS10950,GO:0016740,IEA
SEN_RS13195,GO:0000160,IEA
SEN_RS13195,GO:0006355,IEA
SEN_RS13195,GO:0016020,IEA
SEN_RS13195,GO:0003677,IEA
SEN_RS13195,GO:0005215,IEA
SEN_RS11850,GO:0006629,IEA
SEN_RS11850,GO:0046677,IEA
SEN_RS11850,GO:0009245,IEA
SEN_RS11850,GO:0046493,IEA
SEN_RS11850,GO:0009103,IEA
SEN_RS11850,GO:0005829,IEA
SEN_RS11850,GO:0003824,IEA
SEN_RS11850,GO:0016740,IEA
SEN_RS11850,GO:0099620,IEA
SEN_RS11850,GO:0008483,IEA
SEN_RS06870,GO:0006207,IEA
SEN_RS06870,GO:0006221,IEA
SEN_RS06870,GO:0044205,IEA
SEN_RS06870,GO:0003824,IEA
SEN_RS06870,GO:0016831,IEA
SEN_RS06870,GO:0016829,IEA
SEN_RS06870,GO:0004590,IEA
SEN_RS18545,GO:0015813,IEA
SEN_RS18545,GO:0006814,IEA
SEN_RS18545,GO:0006865,IEA
SEN_RS18545,GO:0006811,IEA
SEN_RS18545,GO:0055085,IEA
SEN_RS18545,GO:0016020,IEA
SEN_RS18545,GO:0005886,IEA
SEN_RS18545,GO:0015293,IEA
SEN_RS18545,GO:0015501,IEA
SEN_RS18545,GO:0005215,IEA
SEN_RS22160,GO:0005829,IEA
SEN_RS15550,GO:0016020,IEA
SEN_RS15550,GO:0005886,IEA
SEN_RS15550,GO:0008901,IEA
SEN_RS15550,GO:0016151,IEA
SEN_RS15550,GO:0046872,IEA
SEN_RS15550,GO:0016491,IEA
SEN_RS20075,GO:0006629,IEA
SEN_RS20075,GO:0008654,IEA
SEN_RS20075,GO:0046342,IEA
SEN_RS20075,GO:0016020,IEA
SEN_RS20075,GO:0005886,IEA
SEN_RS20075,GO:0016787,IEA
SEN_RS20075,GO:0008715,IEA
SEN_RS15780,GO:0042597,IEA
SEN_RS15780,GO:0004062,IEA
SEN_RS15780,GO:0016740,IEA
SEN_RS15780,GO:0047686,IEA
SEN_RS06685,GO:0055085,IEA
SEN_RS06685,GO:0016020,IEA
SEN_RS06685,GO:0005886,IEA
SEN_RS05835,GO:0006508,IEA
SEN_RS05835,GO:0008236,IEA
SEN_RS05835,GO:0016787,IEA
SEN_RS05835,GO:0004252,IEA
SEN_RS14140,GO:0015031,IEA
SEN_RS14140,GO:0030254,IEA
SEN_RS14140,GO:0030257,IEA
SEN_RS03010,GO:0051191,IEA
SEN_RS03010,GO:0016829,IEA
SEN_RS03010,GO:0016740,IEA
SEN_RS03010,GO:0016779,IEA
SEN_RS03010,GO:0050519,IEA
SEN_RS08210,GO:0005886,IEA
SEN_RS10955,GO:0030145,IEA
SEN_RS10955,GO:0046872,IEA
SEN_RS10955,GO:0016787,IEA
SEN_RS10955,GO:0008727,IEA
SEN_RS10955,GO:0000287,IEA
SEN_RS14870,GO:0009085,IEA
SEN_RS14870,GO:0008652,IEA
SEN_RS14870,GO:0009089,IEA
SEN_RS14870,GO:0005829,IEA
SEN_RS14870,GO:0003824,IEA
SEN_RS14870,GO:0016829,IEA
SEN_RS14870,GO:0016831,IEA
SEN_RS14870,GO:0008836,IEA
SEN_RS14870,GO:0030170,IEA
SEN_RS07520,GO:0005829,IEA
SEN_RS07520,GO:0003677,IEA
SEN_RS16705,GO:0006629,IEA
SEN_RS16705,GO:0006631,IEA
SEN_RS16705,GO:0006633,IEA
SEN_RS16705,GO:0005829,IEA
SEN_RS16705,GO:0009317,IEA
SEN_RS16705,GO:0003989,IEA
SEN_RS00795,GO:0006096,IEA
SEN_RS00795,GO:0006090,IEA
SEN_RS00795,GO:0005829,IEA
SEN_RS00795,GO:0045254,IEA
SEN_RS00795,GO:0016746,IEA
SEN_RS00795,GO:0016740,IEA
SEN_RS00795,GO:0004742,IEA
SEN_RS03665,GO:0016836,IEA
SEN_RS03665,GO:0016829,IEA
SEN_RS01345,GO:0019243,IEA
SEN_RS01345,GO:0005829,IEA
SEN_RS01345,GO:0016787,IEA
SEN_RS01345,GO:0046872,IEA
SEN_RS01345,GO:0004416,IEA
SEN_RS07590,GO:0005886,IEA
SEN_RS07590,GO:0016020,IEA
SEN_RS07590,GO:0005215,IEA
SEN_RS01760,GO:0019646,IEA
SEN_RS01760,GO:0016020,IEA
SEN_RS01760,GO:0070069,IEA
SEN_RS01760,GO:0005886,IEA
SEN_RS01760,GO:0046872,IEA
SEN_RS01760,GO:0009055,IEA
SEN_RS17495,GO:0009097,IEA
SEN_RS17495,GO:0006520,IEA
SEN_RS17495,GO:0009085,IEA
SEN_RS17495,GO:0008652,IEA
SEN_RS17495,GO:0009086,IEA
SEN_RS17495,GO:0019877,IEA
SEN_RS17495,GO:0071266,IEA
SEN_RS17495,GO:0009088,IEA
SEN_RS17495,GO:0009089,IEA
SEN_RS17495,GO:0005829,IEA
SEN_RS17495,GO:0016620,IEA
SEN_RS17495,GO:0046983,IEA
SEN_RS17495,GO:0051287,IEA
SEN_RS17495,GO:0016491,IEA
SEN_RS17495,GO:0050661,IEA
SEN_RS17495,GO:0004073,IEA
SEN_RS15115,GO:0005886,IEA
SEN_RS15945,GO:0005886,IEA
SEN_RS15945,GO:0016020,IEA
SEN_RS09025,GO:0006593,IEA
SEN_RS09025,GO:0006520,IEA
SEN_RS09025,GO:0006527,IEA
SEN_RS09025,GO:0006525,IEA
SEN_RS09025,GO:0019544,IEA
SEN_RS09025,GO:0019545,IEA
SEN_RS09025,GO:0005829,IEA
SEN_RS09025,GO:0003824,IEA
SEN_RS09025,GO:0016740,IEA
SEN_RS09025,GO:0043825,IEA
SEN_RS09025,GO:0030170,IEA
SEN_RS09025,GO:0008483,IEA
SEN_RS02265,GO:0055085,IEA
SEN_RS02265,GO:0005886,IEA
SEN_RS02265,GO:0016020,IEA
SEN_RS02265,GO:0042626,IEA
SEN_RS02265,GO:0016887,IEA
SEN_RS02265,GO:0005524,IEA
SEN_RS02265,GO:0000166,IEA
SEN_RS02265,GO:0005215,IEA
SEN_RS18715,GO:0055085,IEA
SEN_RS18715,GO:0005886,IEA
SEN_RS18715,GO:0016020,IEA
SEN_RS18715,GO:0022857,IEA
SEN_RS18715,GO:0005215,IEA
SEN_RS14145,GO:0005829,IEA
SEN_RS14145,GO:0016020,IEA
SEN_RS20220,GO:0006355,IEA
SEN_RS20220,GO:0005829,IEA
SEN_RS20220,GO:0003677,IEA
SEN_RS10960,GO:0009226,IEA
SEN_RS10960,GO:0008152,IEA
SEN_RS10960,GO:0042351,IEA
SEN_RS10960,GO:0005829,IEA
SEN_RS10960,GO:0003824,IEA
SEN_RS10960,GO:0016491,IEA
SEN_RS10960,GO:0016853,IEA
SEN_RS10960,GO:0050577,IEA
SEN_RS10960,GO:0070401,IEA
SEN_RS12760,GO:0031469,IEA
SEN_RS13200,GO:0006865,IEA
SEN_RS13200,GO:0055085,IEA
SEN_RS13200,GO:0005886,IEA
SEN_RS13200,GO:0016020,IEA
SEN_RS13200,GO:0022857,IEA
SEN_RS13200,GO:0005215,IEA
SEN_RS16220,GO:0006364,IEA
SEN_RS16220,GO:0042254,IEA
SEN_RS16220,GO:0030490,IEA
SEN_RS16220,GO:0005829,IEA
SEN_RS16220,GO:0005737,IEA
SEN_RS11855,GO:0046677,IEA
SEN_RS11855,GO:0006629,IEA
SEN_RS11855,GO:0009245,IEA
SEN_RS11855,GO:0009103,IEA
SEN_RS11855,GO:0036108,IEA
SEN_RS11855,GO:0016020,IEA
SEN_RS11855,GO:0005886,IEA
SEN_RS11855,GO:0016740,IEA
SEN_RS11855,GO:0016757,IEA
SEN_RS11855,GO:0099621,IEA
SEN_RS11855,GO:0016780,IEA
SEN_RS06115,GO:0008080,IEA
SEN_RS06115,GO:0016740,IEA
SEN_RS17530,GO:0006014,IEA
SEN_RS17530,GO:0006355,IEA
SEN_RS17530,GO:0005975,IEA
SEN_RS17530,GO:0016310,IEA
SEN_RS17530,GO:0046835,IEA
SEN_RS17530,GO:0019303,IEA
SEN_RS17530,GO:0005829,IEA
SEN_RS17530,GO:0005737,IEA
SEN_RS17530,GO:0003700,IEA
SEN_RS17530,GO:0016773,IEA
SEN_RS17530,GO:0016301,IEA
SEN_RS17530,GO:0016740,IEA
SEN_RS17530,GO:0046872,IEA
SEN_RS17530,GO:0000166,IEA
SEN_RS17530,GO:0005524,IEA
SEN_RS17530,GO:0004747,IEA
SEN_RS16455,GO:0006807,IEA
SEN_RS16455,GO:0008652,IEA
SEN_RS16455,GO:0006537,IEA
SEN_RS16455,GO:0006541,IEA
SEN_RS16455,GO:0005829,IEA
SEN_RS16455,GO:0015930,IEA
SEN_RS16455,GO:0003824,IEA
SEN_RS16455,GO:0016638,IEA
SEN_RS16455,GO:0051538,IEA
SEN_RS16455,GO:0046872,IEA
SEN_RS16455,GO:0016491,IEA
SEN_RS16455,GO:0051536,IEA
SEN_RS16455,GO:0004355,IEA
SEN_RS19650,GO:0009062,IEA
SEN_RS19650,GO:0008152,IEA
SEN_RS19650,GO:0006629,IEA
SEN_RS19650,GO:0006631,IEA
SEN_RS19650,GO:0016042,IEA
SEN_RS19650,GO:0006635,IEA
SEN_RS19650,GO:0036125,IEA
